1991,Audi,200 Quattro,Base 5-Cyl 2.2 (D) (GAS),15W-40
1991,Audi,200 Quattro,Base 5-Cyl 2.2 (D) (GAS),15W-50
1991,Audi,200 Quattro,Base 5-Cyl 2.2 (D) (GAS), Mobil 1™ 15W-50 
1991,Audi,80,Base 5-Cyl 2.3 (C) (GAS),15W-40
1991,Audi,80,Base 5-Cyl 2.3 (C) (GAS),15W-50
1991,Audi,80,Base 5-Cyl 2.3 (C) (GAS), Mobil 1™ 15W-50 
1991,Audi,80,Base 5-Cyl 2.3 (D) (GAS),15W-40
1991,Audi,80,Base 5-Cyl 2.3 (D) (GAS),15W-50
1991,Audi,80,Base 5-Cyl 2.3 (D) (GAS), Mobil 1™ 15W-50 
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (C) (GAS),15W-40
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (C) (GAS),15W-50
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (C) (GAS), Mobil 1™ 15W-50 
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (D) (GAS),15W-40
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (D) (GAS),15W-50
1991,Audi,80 Quattro,Base 5-Cyl 2.3 (D) (GAS), Mobil 1™ 15W-50 
1991,Audi,90,Base 5-Cyl 2.3 (C) (GAS),15W-40
1991,Audi,90,Base 5-Cyl 2.3 (C) (GAS),15W-50
1991,Audi,90,Base 5-Cyl 2.3 (C) (GAS), Mobil 1™ 15W-50 
1991,Audi,90,Base 5-Cyl 2.3 (D) (GAS),15W-40
1991,Audi,90,Base 5-Cyl 2.3 (D) (GAS),15W-50
1991,Audi,90,Base 5-Cyl 2.3 (D) (GAS), Mobil 1™ 15W-50 
1991,Audi,90 Quattro,20v 5-Cyl 2.3 (E) (GAS),15W-40
1991,Audi,90 Quattro,20v 5-Cyl 2.3 (E) (GAS),15W-50
1991,Audi,90 Quattro,20v 5-Cyl 2.3 (E) (GAS), Mobil 1™ 15W-50 
1991,Audi,Coupe Quattro,20v 5-Cyl 2.3 (E) (GAS),15W-40
1991,Audi,Coupe Quattro,20v 5-Cyl 2.3 (E) (GAS),15W-50
1991,Audi,Coupe Quattro,20v 5-Cyl 2.3 (E) (GAS), Mobil 1™ 15W-50 
1991,Audi,V8 Quattro,Base 8-Cyl 3.6 (E) (GAS),15W-40
1991,Audi,V8 Quattro,Base 8-Cyl 3.6 (E) (GAS),15W-50
1991,Audi,V8 Quattro,Base 8-Cyl 3.6 (E) (GAS), Mobil 1™ 15W-50 
1991,BMW,318i,Base 4-Cyl 1.8 (M42) (GAS),15W-40
1991,BMW,318i,Base 4-Cyl 1.8 (M42) (GAS),5W-40
1991,BMW,318i,Base 4-Cyl 1.8 (M42) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,318is,Base 4-Cyl 1.8 (M42) (GAS),15W-40
1991,BMW,318is,Base 4-Cyl 1.8 (M42) (GAS),5W-40
1991,BMW,318is,Base 4-Cyl 1.8 (M42) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,325i,Base 6-Cyl 2.5 (M20) (GAS),15W-40
1991,BMW,325i,Base 6-Cyl 2.5 (M20) (GAS),5W-40
1991,BMW,325i,Base 6-Cyl 2.5 (M20) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,325is,Base 6-Cyl 2.5 (M20) (GAS),15W-40
1991,BMW,325is,Base 6-Cyl 2.5 (M20) (GAS),5W-40
1991,BMW,325is,Base 6-Cyl 2.5 (M20) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,325iX,Base 6-Cyl 2.5 (M20) (GAS),15W-40
1991,BMW,325iX,Base 6-Cyl 2.5 (M20) (GAS),5W-40
1991,BMW,325iX,Base 6-Cyl 2.5 (M20) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,525i,Base 6-Cyl 2.5 (M50) (GAS),15W-40
1991,BMW,525i,Base 6-Cyl 2.5 (M50) (GAS),5W-40
1991,BMW,525i,Base 6-Cyl 2.5 (M50) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,535i,Base 6-Cyl 3.5 (M30) (GAS),15W-40
1991,BMW,535i,Base 6-Cyl 3.5 (M30) (GAS),5W-40
1991,BMW,535i,Base 6-Cyl 3.5 (M30) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,735i,Base 6-Cyl 3.5 (M30) (GAS),15W-40
1991,BMW,735i,Base 6-Cyl 3.5 (M30) (GAS),5W-40
1991,BMW,735i,Base 6-Cyl 3.5 (M30) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,735iL,Base 6-Cyl 3.5 (M30) (GAS),15W-40
1991,BMW,735iL,Base 6-Cyl 3.5 (M30) (GAS),5W-40
1991,BMW,735iL,Base 6-Cyl 3.5 (M30) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,750iL,Base 12-Cyl 5.0 (M70) (GAS),15W-40
1991,BMW,750iL,Base 12-Cyl 5.0 (M70) (GAS),5W-40
1991,BMW,750iL,Base 12-Cyl 5.0 (M70) (GAS), Mobil Super™ Synthetic Euro 5W-40 
1991,BMW,850i,Base 12-Cyl 5.0 (M70) (GAS),15W-40
